tokenId,L01,L02,L03,L04,L05,L06,L07,domain,color,replceable,replaced,,
2383,9,8,8,22,1,8,6,2,1,2,,,
2384,15,19,22,8,12,11,16,1,5,3,,,
2385,16,24,8,11,12,3,10,3,6,0,,,
2386,12,11,6,3,8,1,18,2,3,3,,,
2387,13,22,24,15,3,9,18,1,0,2,,,
2388,10,7,2,22,15,24,24,3,9,2,,,
2389,14,24,7,7,15,13,23,2,4,2,,,
2390,13,17,15,7b,3,5,10,3,6,1,L04E007,,
2391,6,18,18,15,3,5,2b,0,5,1,L07E002,,
2392,17,2,3,9,5,6,12,2,9,4,,,
2393,21,2,10,21,24,5,15,2,5,1,,,
2394,1,24,1,14,6,5,4,0,3,2,,,
2395,17,9,17,24,17,22,21,3,1,2,,,
2396,1,20,12,16,13,20,11,0,6,3,,,
2397,17b,18,20,6,12,13,11,2,3,1,L01E017,,
2398,23,8,24,13,11,17b,13,0,0,1,L06E017,,
2399,22,13,24,17,22,20,17,2,6,1,,,
2400,20,10,20,6,23,14,18,2,1,2,,,
2401,13,17,12,3,23,4,4,3,2,2,,,
2402,20,3,10,19,22,4,15,1,4,3,,,
2403,17,10,21,11,10,24,11,3,7,2,,,
2404,9,3,18,18,21b,4,3,0,0,1,L05E021,,
2405,9,1,14,12,19,10,8,0,7,2,,,
2406,15,8,18,21,10,15,24,0,9,2,,,
2407,19,24,1,13,15,13,9,3,4,0,,,
2408,24,14,22,14,1,9,17,2,8,2,,,
2409,17,14,17,24,11,15,9,3,7,3,,,
2410,4b,22,18,7,14,21b,13,2,0,4,"L01E004,L06E021",,
2411,21,9,9,1,19,17,16,1,2,2,,,
2412,1,5,23,22,14,5,3,1,2,3,,,
2413,23,15,1,3,19,17,2,0,9,3,,,
2414,11,12,19,13,1,12,15,1,5,2,,,
2415,2,19,19,13,3,15,15,2,1,2,,,
2416,24,21,7,19,22,2,20,3,9,4,,,
2417,5,2,2,16,5,11,12,2,0,4,,,
2418,16,2,2,8,23,17,5,2,8,2,,,
2419,19,19,2,20,4b,8,3,1,6,1,L05E004,,
2420,8,23,19,2,19,15,7,2,9,4,,,
2421,20,7,1,5,14,16,15,0,5,2,,,
2422,17,13,19,19,23,9,2,1,5,3,,,
2423,13,20,9,24b,15,9,7,1,8,1,L04E024,,
2424,1,8,22,8,18,15,8,1,4,3,,,
2425,5,6,8,4,22,18,2,3,2,3,,,
2426,7,1,3,20,21,1,5,3,5,3,,,
2427,18,1,17,5,1,24b,19,1,4,1,L06E024,,
2428,21,5,18,20,14,15,6,3,0,3,,,
2429,12,7,1,13,17,22,16,0,9,1,,,
2430,14,18,16,23,10,17,23,3,4,2,,,
2431,1,22,12,23,18,1,11,0,6,3,,,
2432,22,6,19,22,22,9,17,2,5,2,,,
2433,11,13,2,11,20,9,5,2,5,2,,,
2434,6,14,11,2,2,13,4,2,3,2,,,
2435,17,24,4,10,19,20,10,0,5,3,,,
2436,14,21,15,23,10,15,23,3,3,3,,,
2437,8,5,8,20,1,3,1,2,6,1,,,
2438,20,3,12,10,3,17,6,3,6,4,,,
2439,4,15,5,6,1,7,24,1,9,2,,,
2440,11,14,16,19,20,4,11,3,5,2,,,
2441,14,12,7,12,10,1,3,3,7,2,,,
2442,11,8,24,2b,16,20,17,2,8,1,L04E002,,
2443,16,1,20,14,7,24b,6b,3,5,3,"L06E024,L07E006",,
2444,9,18,7,16,9,8,11,0,5,1,,,
2445,4,7,11,9,19,1,23,3,7,3,,,
2446,9,11,10,15,9,2,10,0,8,0,,,
2447,14,21,16,13,12,11,15,1,6,2,,,
2448,4,10,12,14,4,21,20,3,5,4,,,
2449,18,23,13,24,7,17,3,3,6,3,,,
2450,7,5,23,8,1,20,23,3,4,2,,,
2451,12,12,22,8,22,7,9,0,9,4,,,
2452,6,5,21,1,23,13,6b,0,9,1,L07E006,,
2453,4,24,15,3,12,24,11,1,1,2,,,
2454,20,12,18,15,3,7,23,0,8,4,,,
2455,14,4,22,20,12,19,18,3,1,4,,,
2456,17,1,4,3,17,23,19,3,0,3,,,
2457,12,21,20,13,14,14,23,1,5,4,,,
2458,5,16,2,15,20,22,7,2,7,1,,,
2459,15,11,6,9,24,24,23,2,1,4,,,
2460,13,23,15,13,2,16,13,1,3,0,,,
2461,19,12b,17,17,15,2,9,1,7,1,L02E012,,
2462,6,23,8,12,21,10,19,1,8,2,,,
2463,20,17,15,20,19,3,17,2,4,2,,,
2464,18,6,18,1,3,8,20b,2,1,1,L07E020,,
2465,1,9,7,7,24,20,5,1,4,4,,,
2466,4,23,6,5,18,6,22,0,8,2,,,
2467,15,1,12,17,5,12,24,0,9,4,,,
2468,23,4,23,7,13,15,1,3,4,3,,,
2469,17,4,22,4,21,8,7,0,5,4,,,
2470,3,13,14,24,19,9,11,3,9,2,,,
2471,12,6,24,7,12,24,23,3,6,4,,,
2472,4,6,19,19,3,8,7,3,2,2,,,
2473,20,21,23,24,8,6,11,2,7,4,,,
2474,16,6,14,23,5,1,18,1,2,2,,,
2475,6,17,12,7,24,18,2,0,7,4,,,
2476,7,4,16,12,9,8,5,0,6,4,,,
2477,12,6,8,19,15,5,3,0,4,2,,,
2478,6,3,6,21,22,23,11,1,2,2,,,
2479,24,23,5,13,24,20,3,0,6,2,,,
2480,7,11,20,2,22,9,12,2,7,4,,,
2481,14,17,20,7,2,13,6,2,7,2,,,
2482,2,2,7,13,21,7,5,2,4,4,,,
2483,14,5,15,15,15,22,8,2,2,0,,,
2484,15,18,16,12,1,5,14,0,8,3,,,
2485,20,23,2,16,8,23,21,1,9,4,,,
2486,18,11,7,18,24,14,18,0,5,2,,,
2487,20,24,5,15,10,12,10,0,5,2,,,
2488,19,17,15,9,12,9,5,1,2,1,,,
2489,1,1,24,19,3,7,23,1,7,4,,,
2490,2b,22,7,2b,1,7,9,0,9,4,"L01E002,L04E002",,
2491,23,15,21,13,18,5,5,0,2,1,,,
2492,14,9,14,9,8,20,19,0,6,1,,,
2493,4,21,13,24,2,12,8,1,0,4,,,
2494,23,8,1,11,11,13,4b,2,6,1,L07E004,,
2495,17,10,3,21,11,2,19,3,7,1,,,
2496,9,23,12,13,24,22,6,2,3,3,,,
2497,4,10,11,19,15,11,6,0,2,4,,,
2498,3,11,15,3,14,8,7,1,5,1,,,
2499,16,24,17,4,15,3,10,1,9,0,,,
2500,12,9,18,18,8,3,12,3,9,3,,,
2501,14,9,4,18,10,7,18,2,2,3,,,
2502,3,11,3,9,5b,16,24,3,3,1,L05E005,,
2503,24,4,5,6,16,7,14,1,2,4,,,
2504,16,3,21,20,18,18b,21,0,4,1,L06E018,,
2505,5,2,15,15,12,22,7,0,6,0,,,
2506,5,1,15,8,17,19b,9,1,3,1,L06E019,,
2507,18,8,7,10,12,14,24,2,1,0,,,
2508,14,7,19,14,24,8,4,3,5,2,,,
2509,7,16,19,19,22,15,21,1,2,4,,,
2510,24,12,15,3,7,17,2,3,6,4,,,
2511,21,4,19,2,24,9,19,0,7,3,,,
2512,21,6,14,12,20,3,15,3,6,2,,,
2513,20,4,14,13,9,6,4,1,9,4,,,
2514,18,15,17,12,9,8,3,1,7,1,,,
2515,22,14,11,16,22,12,21,1,5,3,,,
2516,15,13,20,14,24,3,23,2,6,3,,,
2517,14,18,4,16,4,8,18,0,1,4,,,
2518,6,7,6,22,2,20,21,2,6,1,,,
2519,14,3,17,23,6,19,17,1,7,1,,,
2520,2,24,10,19,13,11,5,1,6,4,,,
2521,4,14,8,21,3,15,13,1,2,2,,,
2522,7,7,17,17,12,16,6,2,8,2,,,
2523,12,24,9,7,24,6,6,2,9,4,,,
2524,15,24,1,2,24,24,2,2,4,4,,,
2525,13,5,7,6,16,13,5,2,0,1,,,
2526,4,8,21,2,18,8,3,0,4,2,,,
2527,17b,2,6,18,14b,18b,6,1,1,4,"L06E018,L01E017,L05E014",,
2528,13,23,1,14,12,6,7,3,9,1,,,
2529,1b,3,21,18,18,1,21,0,2,1,L01E001,,
2530,14,8,4,24,18,4,10,3,9,2,,,
2531,15,23,9,1,3,21,7,1,0,2,,,
2532,4,2,14,6,15,11,8,1,5,2,,,
2533,5,16,22,18,8,11,18,3,3,4,,,
2534,14,24,13,17,9,15,14,0,5,2,,,
2535,21,24,12b,8,9,8,17,0,5,1,L03E012,,
2536,12,12,7,1,22,11,5,1,2,4,,,
2537,22,13,19,10,15,12,4,0,0,2,,,
2538,6,13,21,13,15,17,9,1,0,1,,,
2539,20,3,17,21,17,16,21,0,8,1,,,
2540,13,22,20,17,12,4,22,0,5,1,,,
2541,13,19,3,2,14,16,12,0,7,3,,,
2542,3,16,24,4,8,5,11,1,1,1,,,
2543,15,3,23,9,10,2,14,2,2,2,,,
2544,13,5,7,12b,17,22,22,2,8,1,L04E012,,
2545,19,22,6,18,22,15,5,0,8,4,,,
2546,23,9,3,20,21,15,1,1,1,2,,,
2547,1,5,21,23,5,1,12,1,4,3,,,
2548,12,6,3,23,7,5,1,2,0,2,,,
2549,7,3,18,24,1,11,8,3,7,3,,,
2550,13,16,2,12,8,9,6,3,0,3,,,
2551,21,16,4,18,7,8,1,1,6,2,,,
2552,14,22,6,23,11,6,16,1,6,2,,,
2553,8,19,20,1,19,1,1,1,1,2,,,
2554,11,22,1,15,14,24,24,0,6,3,,,
2555,10,7,18,24,6,15,13,2,5,2,,,
2556,4b,21b,13,3,6,17,16,0,9,2,"L01E004,L02E021",,
2557,21,22,12,8,11,21,23,1,7,4,,,
2558,5,9,5,7,13,7,1,3,1,2,,,
2559,19,19,7,9,17,19b,22,3,4,1,L06E019,,
2560,6,9,16,18,12,9,16,0,8,0,,,
2561,2,3,19,19,3,11,17,3,1,3,,,
2562,14,6,22,12,7,12,13,3,8,4,,,
2563,14,22,22,21,21,4,22,3,8,3,,,
2564,16,24,12,3,19,6,5,0,5,4,,,
2565,16,5,14,4,10,24,5,1,0,2,,,
2566,8b,17,18,19,6,4,20b,2,1,2,"L01E008,L07E020",,
2567,1,5,5,14,19,10,24,3,2,2,,,
2568,20,10,24,7,17,18,3,2,7,3,,,
2569,7,21,6,4,17,18,5,0,6,4,,,
2570,18,1,7,22,6,5,10,0,4,1,,,
2571,20,8,17,16,11,10,6,1,7,3,,,
2572,20,3,4,12,18,21,22,1,5,4,,,
2573,4,9,16,15,16,24,19,2,4,2,,,
2574,18,16,12,18,22b,14,20b,3,0,2,"L07E020,L05E022",,
2575,9,1,5,22,2,15,4,2,9,3,,,
2576,17,20,17,21,22,23,22,3,8,3,,,
2577,13,1,23,20,8,17,8,0,3,2,,,
2578,2b,3,9,11,17,9,8,3,8,1,L01E002,,
2579,12,6,17,24,10,24,8,3,0,3,,,
2580,20,8,8,17,11,5,14,1,3,2,,,
2581,5,6,17,7,1,5,23,3,2,2,,,
2582,23,15,8,18,21b,15b,10,3,2,2,"L05E021,L06E015",,
2583,18,20,14,6,6,7,22,2,5,1,,,
2584,18,22,1,23,9,9,15,0,3,1,,,
2585,20,15,12,11,4,9,9,1,0,3,,,
2586,5,24,24,12,3,14,21,0,4,1,,,
2587,6,14,7,20,11,8,4b,3,7,1,L07E004,,
2588,8,23,20,2,12,6,6,2,4,4,,,
2589,7,2,21,20,13,17,22,3,3,2,,,
2590,12,23,17,15,19,8,19,0,2,2,,,
2591,6,2,4,15,15,13,18,1,7,2,,,
2592,10,18,15,2,22,22,7,1,0,2,,,
2593,7,16,7,15,5,22,5,3,8,3,,,
2594,14,19,6,20,6,22,15,3,3,0,,,
2595,18,14,21,3,2,17,7,1,4,1,,,
2596,13,18,19,24,19,1,4,2,4,3,,,
2597,12,8,15,23,11,14,6,3,3,2,,,
2598,18,24,21,5,6,21,19,0,2,1,,,
2599,19,13,23,15,21,3,17,1,0,1,,,
2600,23,10,19,5,9,18,4,2,9,2,,,
2601,18,4,18,9,20,3,3,3,4,2,,,
2602,23,17,11,11,17,4,22,2,7,0,,,
2603,20,11,16,2,23,16,10,3,0,2,,,
2604,22,20,8,7,1,4,17,0,3,1,,,
2605,8,14,24,10,16,23,21,3,8,2,,,
2606,2,21,21,11,17,8,10,0,0,2,,,
2607,4,4,5,15,9,19,8,2,5,3,,,
2608,10,14,16,6,15,4,2b,1,6,1,L07E002,,
2609,7,14,7,2,4,13,19,0,2,3,,,
2610,9,8,15,1,9,22,7,2,9,0,,,
2611,19,4,22,13,10,22,1,0,1,2,,,
2612,17,12,7,22,21,9,2,2,4,4,,,
2613,1,11,6,20,21,8,12,1,3,3,,,
2614,19,21,6,21,13,9,9,1,6,1,,,
2615,20,12,10,20,17,7,14,2,0,4,,,
2616,13,14,6,7,24,12,24,2,4,3,,,
2617,2,19,3,23,2,23,13,2,5,2,,,
2618,2,15,4,2,21,15,8,1,0,4,,,
2619,19,12,17,4,8,19,4,1,1,4,,,
2620,18,7,21,18,5,5,7,0,6,1,,,
2621,6,21,11,15,10,21,20,3,7,3,,,
2622,18,9,5,9,19,3,11,1,5,1,,,
2623,12,14,22,15,16,20,14,2,8,3,,,
2624,7,21,19,12,20,10,21,0,5,4,,,
2625,4,22,1,10,6,21,12,0,4,4,,,
2626,10,12,14,2,22,10,21,3,5,3,,,
2627,18,3,14,24,7,6,14,0,4,4,,,
2628,7,22,21,17,8,22,9,3,1,3,,,
2629,24,21,22,5,21,6,12,0,9,4,,,
2630,10,5,14,2,24,11,20,2,1,4,,,
2631,24,20,24,8,14,7,12,1,9,4,,,
2632,17,23,16,20,8,13,11,2,7,2,,,
2633,1,8,17,20,2,2,8,1,2,1,,,
2634,14,17,18,9,16,20,21,2,1,0,,,
2635,17,13,4,11,10,17,6,0,4,4,,,
2636,23,10,13,12,16,11,23,3,4,3,,,
2637,13,5,9,24,24,2,14,0,7,3,,,
2638,3,19,20,2,8,24,16,1,1,3,,,
2639,15,12,16,14,3,6,23,2,2,4,,,
2640,24,16,18,11,20,16,22,3,0,2,,,
2641,13,5,3,23,21b,19b,20b,1,9,3,"L05E021,L07E020,L06E019",,
2642,4,10,12,19,21,10,14,2,7,4,,,
2643,5,9,3,15,19,23,24,2,0,2,,,
2644,18,13,18,7,9,8,15,3,3,1,,,
2645,12,10,24,18,11,21,6,3,6,3,,,
2646,15,17,6,14,4,11,7,1,7,3,,,
2647,12b,1,17,6,2,5,7,3,4,1,L01E012,,
2648,1,11,8,11,7,5,9,3,5,2,,,
2649,20,18,18,19,17,22,18,3,7,3,,,
2650,10,18,5,15,18,2,20b,3,5,1,L07E020,,
2651,9,9,1,8,1,2,12b,0,5,1,L07E012,,
2652,18,5,7,21,4,3,9,1,4,1,,,
2653,20,23,8,16,13,17b,4b,2,8,3,"L07E004,L06E017",,
2654,19,23,9,24,13,1,18,2,1,2,,,
2655,22,14,24,14,4,15,23,3,6,3,,,
2656,8b,15,21,14,6,16,1,0,6,1,L01E008,,
2657,11,20,8,24,8,1,16,0,1,2,,,
2658,20,12,2,18,3,20,11,3,8,2,,,
2659,3,16,12,19,12,12,13,2,4,3,,,
2660,18,11,3,8,11,8,10,0,7,0,,,
2661,23,7,11,24,4,12,11,0,3,3,,,
2662,19,14,15,14,23,23,20,3,0,2,,,
2663,12,2,2,4,3,15,16,3,5,2,,,
2664,4,23,3,8,15,19,15,3,9,2,,,
2665,20,3,24,12,9,10,10,2,1,2,,,
2666,15,21,19,24,17,12,3,3,8,4,,,
2667,3,19,11,5,15,17b,19,3,1,1,L06E017,,
2668,20,4,7,10,11,6,21,3,4,3,,,
2669,20,3,13,21,22,3,17,2,7,2,,,
2670,12,21,13,9,17,19,17,0,7,3,,,
2671,7,15,16,13,11,8,8,3,1,1,,,
2672,7,5,7,2,13,21,24,3,8,3,,,
2673,4,10,4,22,22,14,12,1,6,4,,,
2674,10,6,9,8,13,12,7,2,4,1,,,
2675,17,2,1,12,15,23,11,1,3,3,,,
2676,3,10,14,8,11,20,20b,0,7,1,L07E020,,
2677,19,2,23,19,9,1,20,2,6,2,,,
2678,18,24,5,8,9,22,6,2,9,1,,,
2679,14,11,13,10,8,13,6,3,9,2,,,
2680,15,8,1,12,11,16,16,1,1,2,,,
2681,7,3,16,18,22,4,24,1,0,2,,,
2682,7,23,3,3,16,15,21,3,4,2,,,
2683,2,22,21,3,1,23,14,2,2,4,,,
2684,19,23,21,24,14,1,11,0,4,2,,,
2685,18,2,23,20,21,2,9,1,0,1,,,
2686,10,21,3,5,9,21,4,3,9,3,,,
2687,3,12b,10,14,16,13,1,2,5,1,L02E012,,
2688,6,13,13,1,23,10,16,1,6,0,,,
2689,22,4b,5,9,3,13,7,3,8,1,L02E004,,
2690,18,16,2,13,2,20,23b,1,4,1,L07E023,,
2691,17,21,22,4,21,20,24,1,5,4,,,
2692,23,5,7,18,13,3,24,0,6,0,,,
2693,13,13,7,7,22,23,21,3,5,3,,,
2694,13,1,11,2,2,16,23,3,7,2,,,
2695,14,18,8,22,19,12,10,3,6,3,,,
2696,5,10,21,20,6,9,17,3,5,0,,,
2697,16,19,9,9,14,2,2,3,5,2,,,
2698,6,5,18,12,9,14,3,0,6,1,,,
2699,6,14,10,16,15,8,16,1,1,1,,,
2700,15,9,15,23,19,17,19,3,8,3,,,
2701,8,23,8,20,4,20,15,0,9,2,,,
2702,19,9,16,18,18,24,2,1,1,2,,,
2703,4,12b,13,10,7,19b,23,0,4,4,"L02E012,L06E019",,
2704,2,1,13,1,9,12,2,2,0,3,,,
2705,20,23,13,13,5,9,12,0,8,3,,,
2706,5,24,24,17,11,4,23b,2,9,1,L07E023,,
2707,6,12,3,4,4,4,6,1,1,3,,,
2708,6,14,9,21,21,14,11,2,5,1,,,
2709,8,20,18,11,8,11,14,3,7,4,,,
2710,15,1,22,17,19,15,10,2,9,4,,,
2711,1,20,6,16,23,14,14,3,6,3,,,
2712,5,24,17,24,8,12,19,1,5,3,,,
2713,17,11,6,5,15,16,19,2,5,1,,,
2714,3,13,22,16,5,7,24,0,0,4,,,
2715,5,20,12,17,23,6,3,0,8,2,,,
2716,22,22,19,19,3,18,20,2,0,4,,,
2717,3,8,20,3,23,17b,9,2,6,1,L06E017,,
2718,21,22,24,12,15,1,22,2,8,2,,,
2719,11,13,4b,15,11,13,16,2,7,1,L03E004,,
2720,14,14,5,10,15,4,6b,2,9,1,L07E006,,
2721,19,15,20,16,15,24,24,2,3,2,,,
2722,11,23,15,8,7,12,8,0,4,2,,,
2723,13,5,15,2,17,24,2,1,6,3,,,
2724,23,1,8,18,22,22,4,0,0,2,,,
2725,1,3,4b,4,20b,19b,10,2,3,3,"L03E004,L05E020,L06E019",,
2726,12,6,13,23,24,15,5,0,1,4,,,
2727,24,16,7,1,9,16,10,3,9,1,,,
2728,13,22,19,13,6,20,18,1,7,2,,,
2729,8,20,15,22,12,7,11,0,7,3,,,
2730,17,13,18,23,11,20,15,2,5,1,,,
2731,18,12b,1,17,24b,12,11,0,3,2,"L02E012,L05E024",,
2732,13,24,5,13,10,13,10,2,7,0,,,
2733,1,5,23,16,20,2,19,3,5,3,,,
2734,9,5,2,19b,23,14,11,3,4,1,L04E019,,
2735,24,10,16,10,14,23,22,1,2,3,,,
2736,1,13,2,2,6,9,6,2,3,3,,,
2737,21,24,12,2,18,6,4,0,0,4,,,
2738,14,11,6,8,5b,14,7,1,2,1,L05E005,,
2739,24,18,5,7,22,15,15,1,5,4,,,
2740,20,20,5,16,7,17,5,3,8,4,,,
2741,19,24,18,2,10,1,18,3,9,2,,,
2742,4,12,23,2,5,18,15,0,7,4,,,
2743,18,21,2,3,22,16,22,1,4,2,,,
2744,16,24,23,10,16,22,23,1,9,1,,,
2745,14,22,15,4,14,20,24,1,2,2,,,
2746,4,3,14,5,6,9,14,1,7,2,,,
2747,3,16,24,23,10,24,9,3,7,1,,,
2748,21,4,12,23,13,4,17,2,7,2,,,
2749,24,8,9,1,14,22,22,3,7,2,,,
2750,24,5,21,20,21b,1,23b,3,8,2,"L05E021,L07E023",,
2751,16,16,21,19,15,6,20,2,5,3,,,
2752,3,4,6,11,18,5,5,3,8,2,,,
2753,21,20,12,10,13,11,3,3,0,2,,,
2754,3,1,20,1,14,15b,18b,1,8,3,"L06E015,L07E018",,
2755,23,20,11,11,7,5,5,0,0,2,,,
2756,21,12,5,2,24,20,14,1,6,4,,,
2757,22,21,22,20,23,19,22,3,4,3,,,
2758,16,8,18,15,14,13,5,0,2,2,,,
2759,5,20,2,15,18,24b,7,1,9,1,L06E024,,
2760,6,11,20,22,2,6,16,1,2,2,,,
2761,15,24,14,4,14,15,13,3,3,3,,,
2762,13,24,8,14,9,22,10,3,5,0,,,
2763,9,5,4,1,12,18,13,2,1,2,,,
2764,7,2,1,7,8,12,16,3,2,4,,,
2765,9,22,5,12,18,5,14,3,3,3,,,
2766,19,8,22b,1,17,22,22,2,5,1,L03E022,,
2767,8,14,24,19,21,15,15,0,9,4,,,
2768,9,7,6,22,7,16,7,3,2,2,,,
2769,5,17,7,18,21,24,9,2,6,2,,,
2770,7,16,9,17,21,7,20,1,0,4,,,
2771,15,3,21,17,4,14,3,3,0,2,,,
2772,3,6,13,9,13,17b,16,3,6,1,L06E017,,
2773,11,19,19,24,15,1,20,2,6,2,,,
2774,12,17,17,6,21,8,19,2,7,2,,,
2775,18,3,11,15,14,1,14,1,8,2,,,
2776,20,10,3,17,20,22,8,3,7,2,,,
2777,4b,18,14,7,14b,7,3,0,9,3,"L01E004,L05E014",,
2778,17,11,24,20,12,12,19,1,7,2,,,
2779,9,16,21,6,6,16,19,2,2,0,,,
2780,15,10,16,1,1,18,9,0,8,2,,,
2781,18,13,1,14,18,1,2b,1,2,1,L07E002,,
2782,15,12,8,23,6,11,11,0,0,3,,,
2783,24,6,3,24,4,24,2,1,7,4,,,
2784,23,22,23,13,1,21,19,1,2,2,,,
2785,12,4,12,20,22,13,6,2,2,4,,,
2786,4,21,15,23,6,12,5,2,5,4,,,
2787,1,19,22,5,24,16,14,1,6,4,,,
2788,3,11,7,22b,1,13,11,1,5,1,L04E022,,
2789,17,21,16,24b,24b,5,23,0,0,4,"L04E024,L05E024",,
2790,18,14,6,22,4,2,20,3,6,3,,,
2791,1,14,16,13,23,16,22,3,8,1,,,
2792,5,10,19,16,8,2,5,2,5,3,,,
2793,4,20,13,2,4,2,19,2,0,3,,,
2794,23,17,12,10,19,1,18,2,7,3,,,
2795,18,12,2,11,14,20,19,0,0,2,,,
2796,23,9,5,10,21,3,4,2,5,2,,,
2797,3,3,18,10,7,16,24,3,5,1,,,
2798,18,1,23,23,4,10,23,2,4,2,,,
2799,4,22,3,19,14,23,16,2,3,4,,,
2800,20,10,7,17,22,10,24,2,4,2,,,
2801,10,20,8,11,7,5,17,1,1,1,,,
2802,23,20,8,7b,6,16,9,0,9,1,L04E007,,
2803,12,17,18,9,4,23,22,2,4,3,,,
2804,18,21,21,11,16,22,24,0,3,1,,,
2805,13,24,18,9,8,13,19,0,0,1,,,
2806,9,21,14,11,11,24b,4b,0,4,2,"L07E004,L06E024",,
2807,1,16,6,8,13,22,16,2,8,1,,,
2808,21,23,14,15,2,24,6,3,0,2,,,
2809,24,6,3,11,8,8,21,3,6,2,,,
2810,21,12,8,5,6,13,9,0,1,1,,,
2811,3,9,18,12b,2,14,5b,2,7,2,"L04E012,L07E005",,
2812,22,12,24,24,3,11,8,1,2,3,,,
2813,18,6,6,18,15,23,20,2,0,2,,,
2814,2,20,6,9,23,7,9,0,4,2,,,
2815,8,17,19,15,10,7,24,3,9,2,,,
2816,21,2,22,19,19,21,21,0,4,4,,,
2817,6,8,5,17,9,17,18,2,6,2,,,
2818,5,22,15,5,10,5,5,3,0,2,,,
2819,9,18,1,4,6,15,22,0,6,1,,,
2820,14,8,6,3,23,15b,19,0,0,1,L06E015,,
2821,3,16,23,22,23,15,20,1,8,3,,,
2822,1,21,18,16,18,23,23,1,3,4,,,
2823,1,15,10,7,15,8,7,1,3,2,,,
2824,22,12,5,4,10,23,18,0,7,3,,,
2825,11,18,5,20,2,18b,17,0,4,1,L06E018,,
2826,10,8,23,2,4,13,6,2,5,3,,,
2827,20,10,9,9,6,4,23,2,8,2,,,
2828,9,6,3,5,22b,18b,4,0,3,2,"L05E022,L06E018",,
2829,10,21,17,19,3,8,16,0,4,2,,,
2830,20,2,8,16,24,9,17,3,5,3,,,
2831,4,22,15,10,11,1,9,2,5,2,,,
2832,10,1,10,14,21,20,5,0,0,2,,,
2833,14,7,15,17,5,12,14,1,5,3,,,
2834,3,10,1,8,13,2,7,0,2,0,,,
2835,14,9,1,19,1,7,18,1,7,3,,,
2836,22,10,23,3,17,13,19,1,6,0,,,
2837,18,10,3,4,22,5,15,0,1,1,,,
2838,20,20,18,2,3,7,19,3,3,3,,,
2839,10,10,5,11,17,15,8,2,5,1,,,
2840,16,20,15,21,1,1,4b,1,3,1,L07E004,,
2841,6,22,3,9,20,6,13,3,8,3,,,
2842,2,11,15,19,4,24,20,1,1,4,,,
2843,8,14,12,8,6,13,5,0,8,3,,,
2844,11,19,16,22,4,2,18,1,5,3,,,
2845,22,22,19,2,15,10,1,0,3,2,,,
2846,13,8,17,18,19,23,19,0,9,2,,,
2847,12,24,5,20,17,24,2,3,5,3,,,
2848,7,15,23,2,7,18,17,0,7,4,,,
2849,2,18,9,16,9,14,21,0,3,2,,,
2850,7,14,2,20,21,23,24,2,4,3,,,
2851,13,2,20,16,8,20,7,0,7,2,,,
2852,17b,5,13,15,7b,11,3,1,8,2,"L01E017,L05E007",,
2853,17,19,21,4,17,17,21,0,9,2,,,
2854,1,1,22,11,3,24b,23b,1,2,4,"L07E023,L06E024",,
2855,3,13,23,13,10,21,14,2,5,2,,,
2856,23,3,10,23,17,14,8,0,7,0,,,
2857,20,23,1,7,16,19,6,1,9,4,,,
2858,13,3,23,6,7,1,3,1,0,1,,,
2859,24,17,21,9,15,6,13,0,1,2,,,
2860,8,19,19,24,6,16,9,3,2,2,,,
2861,18,18,19,20,5,23,22,0,5,2,,,
2862,14,12,5,22,4,24,22,3,7,4,,,
2863,14,1,23,6,3,12,5,0,5,2,,,
2864,21,13,6,11,2,21,4,0,0,2,,,
2865,1,12,18,7,8,13,12,2,5,4,,,
2866,10,14,18,23,14b,22,11,1,3,1,L05E014,,
2867,13,18,7,24,21,11,7,2,5,3,,,
2868,8b,24,13,6,12,8,15,2,7,1,L01E008,,
2869,18,4,14,1,21,22,19,3,6,2,,,
2870,21,15,20,2,14,6,17,3,9,3,,,
2871,20,5,8,7,12,13,5,2,9,3,,,
2872,15,1,5,7,18,3,15,1,8,2,,,
2873,12,19,13,17,1,12,8,2,0,2,,,
2874,13,1,8,13,24,5,21,1,1,1,,,
2875,23,1,15,21,22,13,19,2,7,1,,,
2876,11,23,6,10,9,9,19,3,7,0,,,
2877,16,18,9,1,19,11,9,0,5,2,,,
2878,19,14,15,15,24,5,22,2,5,1,,,
2879,24,23,17,12,2,21,24,0,4,3,,,
2880,7b,17,6,7b,18,3,14,3,7,3,"L01E007,L04E007",,
2881,16,16,5,9,15,6b,22,0,9,1,L06E006,,
2882,18,18,4,9,8,7,12,0,6,4,,,
2883,8b,19,21,1,1,3,22,2,8,1,L01E008,,
2884,22,18,1,20,17,24b,10,3,4,1,L06E024,,
2885,2,21,10,10,10,15,21,1,8,3,,,
2886,12,20,18,5,16,19,10,2,1,2,,,
2887,4,12,5,4,1,22,17,3,6,2,,,
2888,13,18,22,5,5,1,19,1,9,2,,,
2889,9,20,3,1,14,9,6,0,8,2,,,
2890,19,7,10,18,8,3,1,2,3,1,,,
2891,4,11,2,13,14,11,7,0,8,3,,,
2892,1,9,5,22,17,6,21,1,5,3,,,
2893,18,10,8,18,14,8,8,1,1,1,,,
2894,17,20,24,7,13,8,21,2,1,2,,,
2895,21,16,22,20,7b,17b,24,2,2,3,"L05E007,L06E017",,
2896,3,14,19,10,5b,10,15,1,5,1,L05E005,,
